date,shift,machine_id,machine_name,machine_type,machine_age_years,operator_id,product_code,planned_production_time_min,downtime_minutes,downtime_reason,actual_run_time_min,ideal_cycle_time_min,actual_cycle_time_min,ideal_units_possible,units_produced,units_good,units_defective
1/9/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Valve-D,480,0,None,480,0.52,0.7267,769,660,623,37
1/9/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-007,Housing-B,480,0,None,480,0.58,0.9624,636,498,450,48
1/9/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-007,Valve-D,480,0,None,480,0.31,0.4652,1290,1031,998,33
1/9/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-017,Gear-C,480,94,Planned Maintenance,386,0.35,0.6838,735,564,452,112
1/9/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-004,Housing-B,480,45,Planned Maintenance,435,0.68,1.1,492,395,389,6
1/9/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-001,Valve-D,480,90,Unplanned Breakdown,390,0.72,1.0018,451,389,371,18
1/9/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-003,Bracket-A,480,72,Unplanned Breakdown,408,0.21,0.263,1942,1551,1509,42
1/9/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-012,Gear-C,480,48,Material Shortage,432,0.24,0.4619,1200,935,767,168
1/10/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-007,Valve-D,480,0,None,480,0.52,0.6524,769,735,708,27
1/10/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Housing-B,480,0,None,480,0.58,0.8279,636,579,515,64
1/10/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Housing-B,480,0,None,480,0.31,0.4347,1191,1104,1079,25
1/10/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-004,Valve-D,480,0,None,480,0.35,0.4807,1142,998,884,114
1/10/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-004,Housing-B,480,44,Planned Maintenance,436,0.68,0.9496,493,459,448,11
1/10/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-007,Housing-B,480,27,Material Shortage,453,0.72,0.9994,483,453,430,23
1/10/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-003,Gear-C,480,36,Changeover,444,0.21,0.3348,1409,1326,1243,83
1/10/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Bracket-A,480,0,None,480,0.24,0.2733,2000,1756,1542,214
1/10/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-019,Gear-C,480,0,None,480,0.52,0.877,615,547,521,26
1/10/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Valve-D,480,0,None,480,0.58,0.8331,689,576,514,62
1/10/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-017,Housing-B,480,240,Unplanned Breakdown,240,0.31,0.425,595,564,544,20
1/10/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-006,Bracket-A,480,56,Changeover,424,0.35,0.4072,1211,1041,934,107
1/10/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-010,Valve-D,480,55,Planned Maintenance,425,0.68,0.8635,520,492,484,8
1/10/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-002,Connector-E,480,201,Unplanned Breakdown,279,0.72,0.7541,430,369,348,21
1/10/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-005,Gear-C,480,62,Material Shortage,418,0.21,0.3511,1326,1190,1130,60
1/10/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-006,Valve-D,480,0,None,480,0.24,0.3341,1666,1436,1257,179
1/10/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Gear-C,480,48,Changeover,432,0.52,0.9543,553,452,418,34
1/10/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-019,Valve-D,480,50,Material Shortage,430,0.58,0.873,617,492,448,44
1/10/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-007,Housing-B,480,0,None,480,0.31,0.4941,1191,971,944,27
1/10/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Gear-C,480,0,None,480,0.35,0.6231,914,770,619,151
1/10/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-020,Housing-B,480,0,None,480,0.68,1.052,542,456,449,7
1/10/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-019,Connector-E,480,55,Material Shortage,425,0.72,0.7665,655,554,521,33
1/10/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-004,Connector-E,480,0,None,480,0.21,0.2182,2539,2199,2119,80
1/10/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-017,Gear-C,480,0,None,480,0.24,0.4706,1333,1019,779,240
1/11/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-001,Valve-D,480,164,Unplanned Breakdown,316,0.52,0.691,506,457,432,25
1/11/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Housing-B,480,0,None,480,0.58,0.7843,636,612,543,69
1/11/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-006,Bracket-A,480,51,Changeover,429,0.31,0.3396,1383,1263,1242,21
1/11/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-019,Housing-B,480,0,None,480,0.35,0.5169,1054,928,822,106
1/11/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-015,Valve-D,480,0,None,480,0.68,0.8867,588,541,530,11
1/11/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-007,Housing-B,480,90,Unplanned Breakdown,390,0.72,0.9732,416,400,373,27
1/11/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-005,Connector-E,480,47,Changeover,433,0.21,0.2089,2291,2072,1999,73
1/11/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Bracket-A,480,0,None,480,0.24,0.2763,2000,1737,1571,166
1/11/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-003,Connector-E,480,152,Unplanned Breakdown,328,0.52,0.5259,700,623,599,24
1/11/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Connector-E,480,0,None,480,0.58,0.6225,919,771,714,57
1/11/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-015,Housing-B,480,70,Material Shortage,410,0.31,0.4286,1017,956,930,26
1/11/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Gear-C,480,0,None,480,0.35,0.5992,914,801,670,131
1/11/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-007,Bracket-A,480,0,None,480,0.68,0.7463,705,643,633,10
1/11/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-014,Valve-D,480,90,Planned Maintenance,390,0.72,1.0246,451,380,356,24
1/11/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-016,Valve-D,480,46,Planned Maintenance,434,0.21,0.2686,1722,1615,1551,64
1/11/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-006,Valve-D,480,63,Material Shortage,417,0.24,0.3319,1447,1256,1048,208
1/11/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-003,Gear-C,480,0,None,480,0.52,0.8974,615,534,507,27
1/11/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-013,Connector-E,480,15,Material Shortage,465,0.58,0.6317,890,736,691,45
1/11/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-012,Gear-C,480,114,Unplanned Breakdown,366,0.31,0.543,787,674,655,19
1/11/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-006,Valve-D,480,36,Planned Maintenance,444,0.35,0.5535,1057,802,699,103
1/11/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-017,Bracket-A,480,0,None,480,0.68,0.804,705,597,589,8
1/11/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-002,Bracket-A,480,0,None,480,0.72,0.8509,666,564,526,38
1/11/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-011,Valve-D,480,47,Planned Maintenance,433,0.21,0.2963,1718,1461,1405,56
1/11/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-019,Connector-E,480,0,None,480,0.24,0.2605,2222,1842,1620,222
1/12/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-016,Bracket-A,480,31,Material Shortage,449,0.52,0.5671,863,791,758,33
1/12/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-016,Bracket-A,480,175,Unplanned Breakdown,305,0.58,0.6445,525,473,427,46
1/12/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Connector-E,480,97,Planned Maintenance,383,0.31,0.2823,1372,1356,1335,21
1/12/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-009,Housing-B,480,63,Material Shortage,417,0.35,0.4756,916,876,778,98
1/12/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-007,Valve-D,480,0,None,480,0.68,0.8437,588,568,555,13
1/12/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-004,Gear-C,480,0,None,480,0.72,1.2126,444,395,353,42
1/12/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-012,Bracket-A,480,49,Changeover,431,0.21,0.2139,2052,2014,1970,44
1/12/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-014,Housing-B,480,60,Planned Maintenance,420,0.24,0.3462,1346,1213,969,244
1/12/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Valve-D,480,53,Changeover,427,0.52,0.6677,684,639,604,35
1/12/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Housing-B,480,72,Material Shortage,408,0.58,0.891,541,457,410,47
1/12/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Valve-D,480,0,None,480,0.31,0.4197,1290,1143,1118,25
1/12/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-005,Gear-C,480,135,Unplanned Breakdown,345,0.35,0.5798,657,595,529,66
1/12/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-020,Bracket-A,480,0,None,480,0.68,0.7464,705,643,635,8
1/12/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-015,Bracket-A,480,34,Changeover,446,0.72,0.7838,619,569,528,41
1/12/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-011,Bracket-A,480,0,None,480,0.21,0.2442,2285,1965,1904,61
1/12/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-019,Housing-B,480,0,None,480,0.24,0.3745,1538,1281,1094,187
1/12/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-019,Connector-E,480,0,None,480,0.52,0.5907,1025,812,775,37
1/12/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Bracket-A,480,44,Planned Maintenance,436,0.58,0.6807,751,640,578,62
1/12/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-017,Gear-C,480,0,None,480,0.31,0.5567,1032,862,827,35
1/12/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-015,Valve-D,480,29,Material Shortage,451,0.35,0.5318,1073,848,758,90
1/12/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-004,Valve-D,480,115,Planned Maintenance,365,0.68,0.9179,447,397,390,7
1/12/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-010,Housing-B,480,0,None,480,0.72,1.1724,512,409,372,37
1/12/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Connector-E,480,135,Unplanned Breakdown,345,0.21,0.2383,1825,1447,1410,37
1/12/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-006,Housing-B,480,51,Changeover,429,0.24,0.4154,1375,1032,896,136
1/13/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-011,Bracket-A,480,116,Planned Maintenance,364,0.52,0.5512,700,660,628,32
1/13/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-009,Connector-E,480,56,Changeover,424,0.35,0.3325,1346,1275,1124,151
1/13/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Connector-E,480,0,None,480,0.21,0.1937,2539,2478,2404,74
1/13/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-008,Connector-E,480,0,None,480,0.24,0.2398,2222,2001,1763,238
1/13/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Valve-D,480,0,None,480,0.58,0.7923,689,605,537,68
1/13/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-020,Connector-E,480,51,Changeover,429,0.31,0.3151,1537,1361,1334,27
1/13/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-018,Connector-E,480,0,None,480,0.35,0.3798,1523,1263,1113,150
1/13/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-010,Gear-C,480,0,None,480,0.68,1.1,470,436,428,8
1/15/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-019,Valve-D,480,52,Changeover,428,0.52,0.6914,685,619,579,40
1/15/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-006,Valve-D,480,0,None,480,0.58,0.7235,689,663,603,60
1/15/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-008,Valve-D,480,32,Planned Maintenance,448,0.31,0.3906,1204,1146,1116,30
1/15/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-007,Connector-E,480,39,Planned Maintenance,441,0.35,0.3402,1400,1296,1176,120
1/15/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-010,Connector-E,480,50,Changeover,430,0.68,0.6505,702,661,653,8
1/15/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-004,Valve-D,480,98,Unplanned Breakdown,382,0.72,0.8972,442,425,390,35
1/15/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-007,Connector-E,480,43,Planned Maintenance,437,0.21,0.2012,2312,2171,2089,82
1/15/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-012,Housing-B,480,37,Material Shortage,443,0.24,0.3608,1419,1227,991,236
1/15/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Bracket-A,480,0,None,480,0.52,0.5688,923,843,817,26
1/15/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Connector-E,480,0,None,480,0.58,0.5909,919,812,741,71
1/15/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-011,Housing-B,480,0,None,480,0.31,0.4401,1191,1090,1052,38
1/15/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-019,Bracket-A,480,0,None,480,0.35,0.4122,1371,1164,1059,105
1/15/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-016,Bracket-A,480,222,Unplanned Breakdown,258,0.68,0.7158,379,360,353,7
1/15/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-015,Valve-D,480,0,None,480,0.72,0.9332,555,514,488,26
1/15/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-013,Valve-D,480,0,None,480,0.21,0.2799,1904,1714,1636,78
1/15/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-007,Valve-D,480,0,None,480,0.24,0.33,1666,1454,1182,272
1/15/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-005,Connector-E,480,0,None,480,0.52,0.5885,1025,815,788,27
1/15/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Valve-D,480,0,None,480,0.58,0.824,689,582,525,57
1/15/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Gear-C,480,118,Planned Maintenance,362,0.31,0.5599,778,646,632,14
1/15/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-010,Valve-D,480,0,None,480,0.35,0.5348,1142,897,816,81
1/15/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-015,Housing-B,480,145,Unplanned Breakdown,335,0.68,1.0129,378,330,325,5
1/15/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-016,Bracket-A,480,108,Planned Maintenance,372,0.72,0.8369,516,444,427,17
1/15/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-006,Valve-D,480,65,Planned Maintenance,415,0.21,0.2896,1646,1433,1388,45
1/15/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-012,Housing-B,480,0,None,480,0.24,0.4119,1538,1165,1023,142
1/16/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-001,Gear-C,480,60,Planned Maintenance,420,0.52,0.8466,538,496,467,29
1/16/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-001,Connector-E,480,0,None,480,0.58,0.5656,919,848,782,66
1/16/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-015,Housing-B,480,88,Unplanned Breakdown,392,0.31,0.4185,972,936,905,31
1/16/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-015,Bracket-A,480,0,None,480,0.35,0.3728,1371,1287,1135,152
1/16/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-001,Gear-C,480,37,Material Shortage,443,0.68,1.0692,434,414,405,9
1/16/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-002,Bracket-A,480,254,Unplanned Breakdown,226,0.72,0.785,313,287,270,17
1/16/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Connector-E,480,43,Planned Maintenance,437,0.21,0.1962,2312,2227,2176,51
1/16/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Gear-C,480,114,Unplanned Breakdown,366,0.24,0.409,1016,894,702,192
1/16/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-018,Housing-B,480,57,Changeover,423,0.52,0.7573,625,558,522,36
1/16/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-005,Bracket-A,480,46,Material Shortage,434,0.58,0.678,748,640,606,34
1/16/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-006,Connector-E,480,0,None,480,0.31,0.3051,1720,1573,1549,24
1/16/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-010,Housing-B,480,0,None,480,0.35,0.5293,1054,906,785,121
1/16/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-008,Bracket-A,480,0,None,480,0.68,0.7368,705,651,645,6
1/16/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-008,Gear-C,480,48,Changeover,432,0.72,1.2373,400,349,321,28
1/16/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-014,Connector-E,480,75,Planned Maintenance,405,0.21,0.2116,2142,1913,1865,48
1/16/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-004,Bracket-A,480,17,Material Shortage,463,0.24,0.2767,1929,1673,1489,184
1/16/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Housing-B,480,0,None,480,0.52,0.7916,710,606,579,27
1/16/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-014,Housing-B,480,285,Unplanned Breakdown,195,0.58,0.952,258,204,188,16
1/16/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-008,Gear-C,480,0,None,480,0.31,0.5471,1032,877,851,26
1/16/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-005,Housing-B,480,74,Material Shortage,406,0.35,0.5813,892,698,607,91
1/16/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-004,Gear-C,480,49,Changeover,431,0.68,1.2615,422,341,332,9
1/16/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-008,Connector-E,480,0,None,480,0.72,0.7709,740,622,585,37
1/16/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-007,Valve-D,480,0,None,480,0.21,0.2922,1904,1642,1590,52
1/16/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-015,Connector-E,480,288,Unplanned Breakdown,192,0.24,0.2656,888,722,648,74
1/17/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-004,Valve-D,480,248,Unplanned Breakdown,232,0.52,0.653,371,355,343,12
1/17/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-015,Valve-D,480,0,None,480,0.58,0.7345,689,653,585,68
1/17/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-015,Housing-B,480,0,None,480,0.31,0.4181,1191,1148,1121,27
1/17/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-003,Connector-E,480,20,Material Shortage,460,0.35,0.3558,1460,1292,1167,125
1/17/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-011,Gear-C,480,0,None,480,0.68,1.1025,470,435,422,13
1/17/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-003,Gear-C,480,53,Material Shortage,427,0.72,1.1299,395,377,356,21
1/17/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-020,Valve-D,480,0,None,480,0.21,0.2577,1904,1862,1782,80
1/17/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-019,Valve-D,480,39,Changeover,441,0.24,0.3268,1531,1349,1126,223
1/17/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-002,Bracket-A,480,114,Unplanned Breakdown,366,0.52,0.58,703,631,605,26
1/17/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-019,Connector-E,480,0,None,480,0.58,0.566,919,848,770,78
1/17/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-013,Valve-D,480,57,Planned Maintenance,423,0.31,0.4269,1137,990,967,23
1/17/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-014,Bracket-A,480,0,None,480,0.35,0.3933,1371,1220,1103,117
1/17/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-006,Bracket-A,480,0,None,480,0.68,0.7768,705,617,607,10
1/17/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-013,Valve-D,480,78,Material Shortage,402,0.72,0.9698,465,414,387,27
1/17/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-014,Gear-C,480,0,None,480,0.21,0.3643,1523,1317,1251,66
1/17/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-012,Gear-C,480,0,None,480,0.24,0.4091,1333,1173,1020,153
1/17/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-019,Bracket-A,480,0,None,480,0.52,0.6526,923,735,697,38
1/17/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-004,Valve-D,480,0,None,480,0.58,0.8199,689,585,539,46
1/17/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Bracket-A,480,89,Material Shortage,391,0.31,0.3609,1261,1083,1058,25
1/17/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-004,Valve-D,480,0,None,480,0.35,0.5305,1142,904,769,135
1/17/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-007,Gear-C,480,0,None,480,0.68,1.2114,470,396,385,11
1/17/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-012,Bracket-A,480,0,None,480,0.72,0.8488,666,565,540,25
1/17/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Valve-D,480,59,Material Shortage,421,0.21,0.3188,1670,1320,1264,56
1/17/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Connector-E,480,38,Planned Maintenance,442,0.24,0.2688,2046,1644,1418,226
1/18/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-007,Housing-B,480,0,None,480,0.52,0.7352,710,652,608,44
1/18/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-004,Connector-E,480,0,None,480,0.58,0.5641,919,850,788,62
1/18/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-007,Bracket-A,480,102,Planned Maintenance,378,0.31,0.3266,1219,1157,1138,19
1/18/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-002,Gear-C,480,32,Changeover,448,0.35,0.5492,853,815,723,92
1/18/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-001,Valve-D,480,0,None,480,0.68,0.811,588,591,583,8
1/18/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-015,Bracket-A,480,248,Unplanned Breakdown,232,0.72,0.7738,322,299,286,13
1/18/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-012,Housing-B,480,34,Changeover,446,0.21,0.3017,1633,1478,1424,54
1/18/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-006,Housing-B,480,0,None,480,0.24,0.3661,1538,1311,1046,265
1/18/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-017,Valve-D,480,88,Planned Maintenance,392,0.52,0.7108,628,551,521,30
1/18/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Gear-C,480,56,Changeover,424,0.58,1.0224,487,414,371,43
